provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-07-01,2019,7,0.8940715,27
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-08-01,2019,8,0.95030516,28
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-09-01,2019,9,0.93783784,29
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-10-01,2019,10,0.929381,30
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-11-01,2019,11,0.97387385,31
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-12-01,2019,12,0.9795118,32
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2020-04-01,2020,4,0.93333334,36
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2020-05-01,2020,5,0.8849172,37
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2020-06-01,2020,6,0.93378377,38
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2020-07-01,2020,7,0.9472537,39
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2020-08-01,2020,8,0.96687007,40
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2020-09-01,2020,9,0.9211712,41
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2020-10-01,2020,10,0.9145597,42
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2020-11-01,2020,11,0.88378376,43
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2020-12-01,2020,12,0.8613775,44
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2021-01-01,2021,1,0.8971229,45
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2021-02-01,2021,2,0.9256757,46
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2021-03-01,2021,3,0.9040976,47
