provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2019-11-01,2019,11,0.818125,28
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2019-12-01,2019,12,0.8314516,29
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2020-04-01,2020,4,0.80041665,33
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2020-05-01,2020,5,0.80403227,34
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2020-06-01,2020,6,0.8127083,35
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2020-07-01,2020,7,0.8016129,36
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2020-08-01,2020,8,0.7923387,37
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2020-09-01,2020,9,0.81354165,38
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2020-10-01,2020,10,0.8270161,39
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2020-11-01,2020,11,0.681875,40
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2020-12-01,2020,12,0.7100806,41
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2021-01-01,2021,1,0.78467745,42
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2021-02-01,2021,2,0.8214286,43
065108,279.0,The Villas at Sunny Acres Total,2017-07-01,MidWest,Endura Market,Mile High Crush,2017.0,7.0,1.0,CO,Adams,THORNTON,2021-03-01,2021,3,0.8576613,44
